#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline
33022602	Mapoly0182s0012	Mapoly0182s0012.1	Mapoly0182s0012.1.p									
33022597	Mapoly0182s0013	Mapoly0182s0013.1	Mapoly0182s0013.1.p	PF07719,PF13414	PTHR22904,PTHR22904:SF289	KOG2449				AT1G04190.1		Tetratricopeptide repeat (TPR)-like superfamily protein
33022598	Mapoly0182s0013	Mapoly0182s0013.2	Mapoly0182s0013.2.p		PTHR22904,PTHR22904:SF289	KOG2449				AT1G04190.1		Tetratricopeptide repeat (TPR)-like superfamily protein
33022611	Mapoly0182s0014	Mapoly0182s0014.1	Mapoly0182s0014.1.p									
33022623	Mapoly0182s0015	Mapoly0182s0015.1	Mapoly0182s0015.1.p	PF09118,PF07250	PTHR32208,PTHR32208:SF8		1.1.3.9			AT3G53950.1		glyoxal oxidase-related protein
33022618	Mapoly0182s0016	Mapoly0182s0016.1	Mapoly0182s0016.1.p	PF07714	PTHR27003	KOG1187	2.7.11.1		GO:0006468,GO:0004672	AT5G02070.1		Protein kinase family protein
33022620	Mapoly0182s0016	Mapoly0182s0016.2	Mapoly0182s0016.2.p	PF07714	PTHR27003	KOG1187	2.7.11.1		GO:0006468,GO:0004672	AT1G06840.1		Leucine-rich repeat protein kinase family protein
33022621	Mapoly0182s0016	Mapoly0182s0016.3	Mapoly0182s0016.3.p	PF07714	PTHR27003	KOG1187	2.7.11.1		GO:0006468,GO:0004672	AT1G06840.1		Leucine-rich repeat protein kinase family protein
33022619	Mapoly0182s0016	Mapoly0182s0016.4	Mapoly0182s0016.4.p	PF07714	PTHR27003	KOG1187	2.7.11.1		GO:0006468,GO:0004672	AT1G06840.1		Leucine-rich repeat protein kinase family protein
33022607	Mapoly0182s0017	Mapoly0182s0017.1	Mapoly0182s0017.1.p	PF08477					GO:0007264,GO:0005525	AT5G55540.1	LOP1,TRN1	tornado 1
33022599	Mapoly0182s0018	Mapoly0182s0018.1	Mapoly0182s0018.1.p	PF07857	PTHR16119,PTHR16119:SF17							
33022600	Mapoly0182s0018	Mapoly0182s0018.2	Mapoly0182s0018.2.p		PTHR16119,PTHR16119:SF17							
33022609	Mapoly0182s0019	Mapoly0182s0019.1	Mapoly0182s0019.1.p	PF04588	PTHR28018,PTHR28018:SF1					AT5G27760.1		Hypoxia-responsive family protein
33022610	Mapoly0182s0019	Mapoly0182s0019.2	Mapoly0182s0019.2.p	PF04588	PTHR28018,PTHR28018:SF1					AT5G27760.1		Hypoxia-responsive family protein
33022617	Mapoly0182s0020	Mapoly0182s0020.1	Mapoly0182s0020.1.p	PF00462	PTHR10168	KOG1752	1.8.1.9	K03676	GO:0045454,GO:0015035,GO:0009055	AT5G40370.1		Glutaredoxin family protein
33022606	Mapoly0182s0021	Mapoly0182s0021.1	Mapoly0182s0021.1.p									
33022594	Mapoly0182s0022	Mapoly0182s0022.1	Mapoly0182s0022.1.p	PF00651,PF03000	PTHR32370,PTHR32370:SF6				GO:0005515,GO:0016567	AT5G64330.1	JK218,NPH3,RPT3	Phototropic-responsive NPH3 family protein
33022622	Mapoly0182s0023	Mapoly0182s0023.1	Mapoly0182s0023.1.p	PF00141	PTHR31235		1.11.1.7		GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT2G39040.1		Peroxidase superfamily protein
33022601	Mapoly0182s0024	Mapoly0182s0024.1	Mapoly0182s0024.1.p	PF00141	PTHR31235		1.11.1.7		GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT2G39040.1		Peroxidase superfamily protein
33022613	Mapoly0182s0025	Mapoly0182s0025.1	Mapoly0182s0025.1.p	PF00141	PTHR31235		1.11.1.7		GO:0055114,GO:0020037,GO:0006979,GO:0004601	AT1G14550.1		Peroxidase superfamily protein
33025907	Mapoly0183s0001	Mapoly0183s0001.1	Mapoly0183s0001.1.p	PF13561	PTHR24322,PTHR24322:SF401	KOG0725	1.1.1.198			AT2G47140.1		NAD(P)-binding Rossmann-fold superfamily protein
33025908	Mapoly0183s0001	Mapoly0183s0001.2	Mapoly0183s0001.2.p	PF13561	PTHR24322,PTHR24322:SF401	KOG0725	1.1.1.198			AT2G47140.1		NAD(P)-binding Rossmann-fold superfamily protein
33025909	Mapoly0183s0002	Mapoly0183s0002.1	Mapoly0183s0002.1.p	PF13561	PTHR24322,PTHR24322:SF401	KOG0725	1.1.1.331			AT3G26770.1		NAD(P)-binding Rossmann-fold superfamily protein
33025910	Mapoly0183s0002	Mapoly0183s0002.2	Mapoly0183s0002.2.p	PF13561	PTHR24322,PTHR24322:SF401	KOG0725	1.1.1.331			AT3G26770.1		NAD(P)-binding Rossmann-fold superfamily protein
33025899	Mapoly0183s0003	Mapoly0183s0003.1	Mapoly0183s0003.1.p	PF13561	PTHR24322,PTHR24322:SF401	KOG0725	1.1.1.198			AT3G26770.1		NAD(P)-binding Rossmann-fold superfamily protein
33025921	Mapoly0183s0004	Mapoly0183s0004.1	Mapoly0183s0004.1.p	PF03460,PF01077	PTHR32439,PTHR32439:SF0		1.7.7.1	K00366	GO:0055114,GO:0016491,GO:0051536,GO:0020037	AT2G15620.1	ATHNIR,NIR,NIR1	nitrite reductase 1
33025918	Mapoly0183s0005	Mapoly0183s0005.1	Mapoly0183s0005.1.p		PTHR35190,PTHR35190:SF2							
33025900	Mapoly0183s0006	Mapoly0183s0006.1	Mapoly0183s0006.1.p	PF01937,PF03630	PTHR12280,PTHR12280:SF20	KOG2201	2.7.1.33	K09680	GO:0015937,GO:0005524,GO:0004594	AT4G32180.1	ATPANK2,PANK2	pantothenate kinase 2
33025916	Mapoly0183s0007	Mapoly0183s0007.1	Mapoly0183s0007.1.p									
33025917	Mapoly0183s0007	Mapoly0183s0007.2	Mapoly0183s0007.2.p	PF03760					GO:0009790			
33025904	Mapoly0183s0008	Mapoly0183s0008.1	Mapoly0183s0008.1.p									
33025911	Mapoly0183s0009	Mapoly0183s0009.1	Mapoly0183s0009.1.p	PF04909	PTHR21240,PTHR21240:SF13	KOG4245			GO:0016787			
33025912	Mapoly0183s0010	Mapoly0183s0010.1	Mapoly0183s0010.1.p		PTHR31391					AT5G42700.1		AP2/B3-like transcriptional factor family protein
33025922	Mapoly0183s0011	Mapoly0183s0011.1	Mapoly0183s0011.1.p	PF00070	PTHR22912,PTHR22912:SF180	KOG2495	1.6.5.9	K17872	GO:0055114,GO:0016491	AT5G08740.1	NDC1	NAD(P)H dehydrogenase C1
33025919	Mapoly0183s0012	Mapoly0183s0012.1	Mapoly0183s0012.1.p	PF00561	PTHR10992,PTHR10992:SF793	KOG4178	3.1.3.76,3.3.2.10			AT3G51000.1		alpha/beta-Hydrolases superfamily protein
33025898	Mapoly0183s0013	Mapoly0183s0013.1	Mapoly0183s0013.1.p	PF02518,PF10436	PTHR11947,PTHR11947:SF24	KOG0787	2.7.11.2	K00898		AT3G06483.1	ATPDHK,PDK	pyruvate dehydrogenase kinase
33025915	Mapoly0183s0014	Mapoly0183s0014.1	Mapoly0183s0014.1.p	PF00076	PTHR24012	KOG0131		K11294	GO:0003676	AT5G50250.1	CP31B	chloroplast RNA-binding protein 31B
33025906	Mapoly0183s0015	Mapoly0183s0015.1	Mapoly0183s0015.1.p	PF04652,PF14288,PF02364	PTHR12741,PTHR12741:SF21		2.4.1.34	K11000	GO:0016020,GO:0006075,GO:0003843,GO:0000148	AT2G13680.1	ATGSL02,CALS5,GLS2	callose synthase 5
33025903	Mapoly0183s0016	Mapoly0183s0016.1	Mapoly0183s0016.1.p									
33025905	Mapoly0183s0017	Mapoly0183s0017.1	Mapoly0183s0017.1.p									
33025901	Mapoly0183s0018	Mapoly0183s0018.1	Mapoly0183s0018.1.p									
33025913	Mapoly0183s0019	Mapoly0183s0019.1	Mapoly0183s0019.1.p									
33025920	Mapoly0183s0020	Mapoly0183s0020.1	Mapoly0183s0020.1.p	PF05562	PTHR33596,PTHR33596:SF3					AT1G29390.1	COR314-TM2,COR413IM2	cold regulated 314 thylakoid membrane 2
33025902	Mapoly0183s0021	Mapoly0183s0021.1	Mapoly0183s0021.1.p	PF04632	PTHR30509,PTHR30509:SF9				GO:0006810,GO:0005886	AT3G09450.1		
33025914	Mapoly0183s0022	Mapoly0183s0022.1	Mapoly0183s0022.1.p	PF03016	PTHR11062,PTHR11062:SF57		2.4.1.225,2.4.1.224		GO:0016021,GO:0015012	AT5G20260.1		Exostosin family protein
33013391	Mapoly0184s0001	Mapoly0184s0001.1	Mapoly0184s0001.1.p									
33013385	Mapoly0184s0002	Mapoly0184s0002.1	Mapoly0184s0002.1.p	PF00069	PTHR27006	KOG1187	2.7.11.1	K04733	GO:0006468,GO:0005524,GO:0004672	AT1G56130.1		Leucine-rich repeat transmembrane protein kinase
33013374	Mapoly0184s0003	Mapoly0184s0003.1	Mapoly0184s0003.1.p	PF12819			2.7.11.1,2.7.10.1			AT1G51790.1		Leucine-rich repeat protein kinase family protein
33013377	Mapoly0184s0004	Mapoly0184s0004.1	Mapoly0184s0004.1.p		PTHR34892							
33013372	Mapoly0184s0005	Mapoly0184s0005.1	Mapoly0184s0005.1.p		PTHR36345,PTHR36345:SF1					AT2G15890.2	MEE14	maternal effect embryo arrest 14
33013382	Mapoly0184s0006	Mapoly0184s0006.1	Mapoly0184s0006.1.p									
33013390	Mapoly0184s0007	Mapoly0184s0007.1	Mapoly0184s0007.1.p	PF01212	PTHR11601,PTHR11601:SF34		2.8.1.6,2.8.1.7	K04487	GO:0016829,GO:0006520	AT5G65720.1	ATNFS1,ATNIFS1,NFS1,NIFS1	nitrogen fixation S (NIFS)-like 1
33013388	Mapoly0184s0008	Mapoly0184s0008.1	Mapoly0184s0008.1.p	PF13837	PTHR10032,PTHR10032:SF222				GO:0006351,GO:0005634,GO:0003700	AT1G13450.1		Homeodomain-like superfamily protein
33013378	Mapoly0184s0009	Mapoly0184s0009.1	Mapoly0184s0009.1.p									
33013367	Mapoly0184s0010	Mapoly0184s0010.1	Mapoly0184s0010.1.p	PF14008,PF16656,PF00149	PTHR22953,PTHR22953:SF5	KOG1378	3.1.3.2		GO:0016787	AT3G20500.1	ATPAP18,PAP18	purple acid phosphatase 18
33013398	Mapoly0184s0011	Mapoly0184s0011.1	Mapoly0184s0011.1.p	PF02417	PTHR33567,PTHR33567:SF3			K07240	GO:0015703,GO:0015109			
33013368	Mapoly0184s0012	Mapoly0184s0012.1	Mapoly0184s0012.1.p									
33013364	Mapoly0184s0013	Mapoly0184s0013.1	Mapoly0184s0013.1.p		PTHR35717,PTHR35717:SF1					AT2G25920.1		
33013365	Mapoly0184s0013	Mapoly0184s0013.2	Mapoly0184s0013.2.p		PTHR35717,PTHR35717:SF1					AT2G25920.1		
33013366	Mapoly0184s0013	Mapoly0184s0013.3	Mapoly0184s0013.3.p		PTHR35717,PTHR35717:SF1					AT2G25920.1		
33013395	Mapoly0184s0014	Mapoly0184s0014.1	Mapoly0184s0014.1.p	PF13864	PTHR21490							
33013396	Mapoly0184s0014	Mapoly0184s0014.2	Mapoly0184s0014.2.p	PF13864	PTHR21490							
33013369	Mapoly0184s0015	Mapoly0184s0015.1	Mapoly0184s0015.1.p									
33013370	Mapoly0184s0015	Mapoly0184s0015.2	Mapoly0184s0015.2.p									
33013371	Mapoly0184s0015	Mapoly0184s0015.3	Mapoly0184s0015.3.p									
33013375	Mapoly0184s0016	Mapoly0184s0016.1	Mapoly0184s0016.1.p									
33013394	Mapoly0184s0017	Mapoly0184s0017.1	Mapoly0184s0017.1.p	PF00173,PF00487	PTHR19353,PTHR19353:SF30	KOG4232		K13076	GO:0006629	AT2G46210.1		Fatty acid/sphingolipid desaturase
33013387	Mapoly0184s0018	Mapoly0184s0018.1	Mapoly0184s0018.1.p									
33013392	Mapoly0184s0019	Mapoly0184s0019.1	Mapoly0184s0019.1.p	PF00226	PTHR24078,PTHR24078:SF260					AT3G08970.1	ATERDJ3A,TMS1	DNAJ heat shock N-terminal domain-containing protein
33013376	Mapoly0184s0020	Mapoly0184s0020.1	Mapoly0184s0020.1.p	PF00160	PTHR11071,PTHR11071:SF244	KOG0880	5.2.1.8	K03768	GO:0006457,GO:0003755,GO:0000413	AT1G74070.1		Cyclophilin-like peptidyl-prolyl cis-trans isomerase family protein
33013373	Mapoly0184s0021	Mapoly0184s0021.1	Mapoly0184s0021.1.p		PTHR37230,PTHR37230:SF1					AT3G45050.3		
33013386	Mapoly0184s0022	Mapoly0184s0022.1	Mapoly0184s0022.1.p									
33013389	Mapoly0184s0023	Mapoly0184s0023.1	Mapoly0184s0023.1.p									
33013393	Mapoly0184s0024	Mapoly0184s0024.1	Mapoly0184s0024.1.p	PF00560,PF08263,PF00069	PTHR27000	KOG1187	2.7.11.1		GO:0005515,GO:0006468,GO:0005524,GO:0004672	AT4G20140.1	GSO1	Leucine-rich repeat transmembrane protein kinase
33013381	Mapoly0184s0025	Mapoly0184s0025.1	Mapoly0184s0025.1.p									
33013383	Mapoly0184s0026	Mapoly0184s0026.1	Mapoly0184s0026.1.p	PF04525	PTHR31087,PTHR31087:SF11					AT5G01750.2		Protein of unknown function (DUF567)
33013384	Mapoly0184s0026	Mapoly0184s0026.2	Mapoly0184s0026.2.p	PF04525	PTHR31087,PTHR31087:SF11					AT5G01750.2		Protein of unknown function (DUF567)
33013379	Mapoly0184s0027	Mapoly0184s0027.1	Mapoly0184s0027.1.p									
33013380	Mapoly0184s0027	Mapoly0184s0027.2	Mapoly0184s0027.2.p									
33013397	Mapoly0184s0028	Mapoly0184s0028.1	Mapoly0184s0028.1.p	PF08312						AT5G25060.1		RNA recognition motif (RRM)-containing protein
33015962	Mapoly0185s0001	Mapoly0185s0001.1	Mapoly0185s0001.1.p									
33015980	Mapoly0185s0002	Mapoly0185s0002.1	Mapoly0185s0002.1.p		PTHR35100,PTHR35100:SF1					AT1G70900.1		
33015966	Mapoly0185s0003	Mapoly0185s0003.1	Mapoly0185s0003.1.p									
33015969	Mapoly0185s0004	Mapoly0185s0004.1	Mapoly0185s0004.1.p	PF00477	PTHR34671,PTHR34671:SF1					AT2G40170.1	ATEM6,EM6,GEA6	Stress induced protein
33015985	Mapoly0185s0005	Mapoly0185s0005.1	Mapoly0185s0005.1.p	PF00043,PF02798	PTHR11260,PTHR11260:SF186	KOG0867	2.5.1.18		GO:0005515	AT2G30870.1	ATGSTF10,ATGSTF4,ERD13,GSTF10	glutathione S-transferase PHI 10
33015986	Mapoly0185s0005	Mapoly0185s0005.2	Mapoly0185s0005.2.p	PF00043,PF02798	PTHR11260,PTHR11260:SF186	KOG0867	2.5.1.18		GO:0005515	AT2G30870.1	ATGSTF10,ATGSTF4,ERD13,GSTF10	glutathione S-transferase PHI 10
33015987	Mapoly0185s0005	Mapoly0185s0005.3	Mapoly0185s0005.3.p	PF00043,PF02798	PTHR11260,PTHR11260:SF186	KOG0867	2.5.1.18		GO:0005515	AT2G30870.1	ATGSTF10,ATGSTF4,ERD13,GSTF10	glutathione S-transferase PHI 10
33015974	Mapoly0185s0006	Mapoly0185s0006.1	Mapoly0185s0006.1.p	PF01545	PTHR13414			K14696	GO:0055085,GO:0016021,GO:0008324,GO:0006812	AT1G51610.1		Cation efflux family protein
33015994	Mapoly0185s0007	Mapoly0185s0007.1	Mapoly0185s0007.1.p									
33015990	Mapoly0185s0008	Mapoly0185s0008.1	Mapoly0185s0008.1.p	PF13410,PF13409	PTHR32419,PTHR32419:SF21	KOG2903		K07393	GO:0005515	AT5G44000.1		Glutathione S-transferase family protein
33015965	Mapoly0185s0009	Mapoly0185s0009.1	Mapoly0185s0009.1.p	PF00892	PTHR31218,PTHR31218:SF1				GO:0016021,GO:0016020,GO:0022857	AT5G45370.2		nodulin MtN21 /EamA-like transporter family protein
33015977	Mapoly0185s0010	Mapoly0185s0010.1	Mapoly0185s0010.1.p	PF00892	PTHR31218,PTHR31218:SF1				GO:0016021,GO:0016020,GO:0022857	AT5G45370.2		nodulin MtN21 /EamA-like transporter family protein
33015989	Mapoly0185s0011	Mapoly0185s0011.1	Mapoly0185s0011.1.p	PF00892	PTHR31218,PTHR31218:SF1				GO:0016021,GO:0016020,GO:0022857	AT5G45370.2		nodulin MtN21 /EamA-like transporter family protein
33015970	Mapoly0185s0012	Mapoly0185s0012.1	Mapoly0185s0012.1.p	PF00892	PTHR31218,PTHR31218:SF1				GO:0016021,GO:0016020,GO:0022857	AT5G45370.2		nodulin MtN21 /EamA-like transporter family protein
33015981	Mapoly0185s0013	Mapoly0185s0013.1	Mapoly0185s0013.1.p	PF00892	PTHR31218,PTHR31218:SF1				GO:0016021,GO:0016020,GO:0022857	AT5G45370.2		nodulin MtN21 /EamA-like transporter family protein
33015968	Mapoly0185s0014	Mapoly0185s0014.1	Mapoly0185s0014.1.p	PF00067	PTHR24286,PTHR24286:SF50		4.2.1.92	K01723	GO:0055114,GO:0020037,GO:0016705,GO:0005506	AT5G42650.1	AOS,CYP74A,DDE2	allene oxide synthase
33015996	Mapoly0185s0015	Mapoly0185s0015.1	Mapoly0185s0015.1.p									
33015963	Mapoly0185s0016	Mapoly0185s0016.1	Mapoly0185s0016.1.p	PF00472	PTHR11075	KOG3429	3.1.1.29	K15033	GO:0006415,GO:0003747	AT1G62850.3		Class I peptide chain release factor
33015978	Mapoly0185s0017	Mapoly0185s0017.1	Mapoly0185s0017.1.p	PF08746,PF07574	PTHR20973,PTHR20973:SF0	KOG4718			GO:0030915,GO:0006281	AT5G21140.1	emb1379	embryo defective 1379
33015979	Mapoly0185s0017	Mapoly0185s0017.2	Mapoly0185s0017.2.p	PF08746,PF07574	PTHR20973,PTHR20973:SF0	KOG4718			GO:0030915,GO:0006281	AT5G21140.1	emb1379	embryo defective 1379
33015973	Mapoly0185s0018	Mapoly0185s0018.1	Mapoly0185s0018.1.p	PF12171	PTHR20863,PTHR20863:SF2	KOG3408		K14821		AT2G36930.1		zinc finger (C2H2 type) family protein
33015967	Mapoly0185s0019	Mapoly0185s0019.1	Mapoly0185s0019.1.p	PF00561	PTHR10992,PTHR10992:SF731	KOG1454	3.1.1.3			AT5G21950.1		alpha/beta-Hydrolases superfamily protein
33015988	Mapoly0185s0020	Mapoly0185s0020.1	Mapoly0185s0020.1.p	PF05450	PTHR31826				GO:0016485,GO:0016021	AT3G44330.1		
33015964	Mapoly0185s0021	Mapoly0185s0021.1	Mapoly0185s0021.1.p	PF12681	PTHR10374,PTHR10374:SF11	KOG2944				AT2G32090.1		Lactoylglutathione lyase / glyoxalase I family protein
33015971	Mapoly0185s0022	Mapoly0185s0022.1	Mapoly0185s0022.1.p									
33015982	Mapoly0185s0023	Mapoly0185s0023.1	Mapoly0185s0023.1.p	PF00026	PTHR13683	KOG1339	3.4.23.12		GO:0006508,GO:0004190	AT1G01300.1		Eukaryotic aspartyl protease family protein
33015983	Mapoly0185s0024	Mapoly0185s0024.1	Mapoly0185s0024.1.p									
33015991	Mapoly0185s0025	Mapoly0185s0025.1	Mapoly0185s0025.1.p	PF00854	PTHR11654,PTHR11654:SF76		3.6.3.43		GO:0016020,GO:0006810,GO:0005215	AT2G02020.1		Major facilitator superfamily protein
33015976	Mapoly0185s0026	Mapoly0185s0026.1	Mapoly0185s0026.1.p									
33015995	Mapoly0185s0027	Mapoly0185s0027.1	Mapoly0185s0027.1.p	PF00854	PTHR11654,PTHR11654:SF76				GO:0016020,GO:0006810,GO:0005215	AT2G02040.1	ATPTR2,ATPTR2-B,NTR1,PTR2,PTR2-B	peptide transporter 2
33015992	Mapoly0185s0028	Mapoly0185s0028.1	Mapoly0185s0028.1.p	PF00026	PTHR13683,PTHR13683:SF223	KOG1339	3.4.23.12		GO:0006508,GO:0004190	AT1G01300.1		Eukaryotic aspartyl protease family protein
33015984	Mapoly0185s0029	Mapoly0185s0029.1	Mapoly0185s0029.1.p									
33015993	Mapoly0185s0030	Mapoly0185s0030.1	Mapoly0185s0030.1.p	PF00026	PTHR13683,PTHR13683:SF223	KOG1339	3.4.23.12		GO:0006508,GO:0004190	AT1G01300.1		Eukaryotic aspartyl protease family protein
33015975	Mapoly0185s0031	Mapoly0185s0031.1	Mapoly0185s0031.1.p	PF00026	PTHR13683,PTHR13683:SF223	KOG1339	3.4.23.12		GO:0006508,GO:0004190	AT1G01300.1		Eukaryotic aspartyl protease family protein
33015972	Mapoly0185s0032	Mapoly0185s0032.1	Mapoly0185s0032.1.p	PF00026	PTHR13683,PTHR13683:SF223	KOG1339	3.4.23.12		GO:0006508,GO:0004190	AT1G01300.1		Eukaryotic aspartyl protease family protein
33004057	Mapoly0186s0001	Mapoly0186s0001.1	Mapoly0186s0001.1.p	PF08263,PF13855	PTHR32093				GO:0005515	AT1G12040.1	LRX1	leucine-rich repeat/extensin 1
33004054	Mapoly0186s0002	Mapoly0186s0002.1	Mapoly0186s0002.1.p									
33004049	Mapoly0186s0003	Mapoly0186s0003.1	Mapoly0186s0003.1.p	PF02091,PF02092	PTHR30075,PTHR30075:SF3		6.1.1.14	K14164	GO:0006426,GO:0005737,GO:0005524,GO:0004820,GO:0000166	AT3G48110.1	EDD,EDD1	glycine-tRNA ligases
33004038	Mapoly0186s0004	Mapoly0186s0004.1	Mapoly0186s0004.1.p									
33004039	Mapoly0186s0005	Mapoly0186s0005.1	Mapoly0186s0005.1.p	PF03997	PTHR12937	KOG3284		K12184		AT4G05000.2	VPS28-1,VPS28-2	Vacuolar protein sorting-associated protein VPS28 family protein
33004050	Mapoly0186s0006	Mapoly0186s0006.1	Mapoly0186s0006.1.p	PF05347	PTHR13166,PTHR13166:SF4					AT1G76060.1	EMB1793	LYR family of Fe/S cluster biogenesis protein
33004051	Mapoly0186s0006	Mapoly0186s0006.2	Mapoly0186s0006.2.p	PF05347	PTHR13166,PTHR13166:SF4					AT1G76060.1	EMB1793	LYR family of Fe/S cluster biogenesis protein
33004053	Mapoly0186s0007	Mapoly0186s0007.1	Mapoly0186s0007.1.p	PF09118,PF07250	PTHR32208,PTHR32208:SF8		1.1.3.9			AT3G53950.1		glyoxal oxidase-related protein
33004043	Mapoly0186s0008	Mapoly0186s0008.1	Mapoly0186s0008.1.p	PF00076	PTHR24012	KOG0106		K12893	GO:0003676	AT3G61860.1	ATRSP31,RSP31	RNA-binding (RRM/RBD/RNP motifs) family protein
33004044	Mapoly0186s0008	Mapoly0186s0008.2	Mapoly0186s0008.2.p	PF00076	PTHR24012	KOG0106		K12893	GO:0003676	AT3G61860.1	ATRSP31,RSP31	RNA-binding (RRM/RBD/RNP motifs) family protein
33004047	Mapoly0186s0009	Mapoly0186s0009.1	Mapoly0186s0009.1.p		PTHR36035,PTHR36035:SF1		5.3.4.1			AT3G19220.1	CYO1,SCO2	protein disulfide isomerases
33004040	Mapoly0186s0010	Mapoly0186s0010.1	Mapoly0186s0010.1.p									
33004052	Mapoly0186s0011	Mapoly0186s0011.1	Mapoly0186s0011.1.p									
33004055	Mapoly0186s0012	Mapoly0186s0012.1	Mapoly0186s0012.1.p									
33004056	Mapoly0186s0013	Mapoly0186s0013.1	Mapoly0186s0013.1.p									
33004037	Mapoly0186s0014	Mapoly0186s0014.1	Mapoly0186s0014.1.p	PF00646	PTHR32133,PTHR32133:SF111				GO:0005515	AT5G15710.1		Galactose oxidase/kelch repeat superfamily protein
33004045	Mapoly0186s0015	Mapoly0186s0015.1	Mapoly0186s0015.1.p									
33004042	Mapoly0186s0016	Mapoly0186s0016.1	Mapoly0186s0016.1.p									
33004041	Mapoly0186s0017	Mapoly0186s0017.1	Mapoly0186s0017.1.p	PF03109	PTHR10566,PTHR10566:SF50	KOG1235	3.6.3.46			AT3G07700.1		Protein kinase superfamily protein
33004046	Mapoly0186s0018	Mapoly0186s0018.1	Mapoly0186s0018.1.p	PF02167	PTHR10266,PTHR10266:SF3	KOG3052		K00413	GO:0020037,GO:0009055	AT5G40810.1		Cytochrome C1 family
33004048	Mapoly0186s0019	Mapoly0186s0019.1	Mapoly0186s0019.1.p	PF07732,PF07731	PTHR11709,PTHR11709:SF2	KOG1263	1.3.3.5		GO:0005507,GO:0055114,GO:0016491	AT1G71040.1	LPR2	Cupredoxin superfamily protein
33004058	Mapoly0186s0020	Mapoly0186s0020.1	Mapoly0186s0020.1.p	PF00394,PF07731	PTHR11709,PTHR11709:SF2		1.3.3.5		GO:0055114,GO:0016491,GO:0005507	AT1G23010.1	LPR1	Cupredoxin superfamily protein
33004059	Mapoly0186s0021	Mapoly0186s0021.1	Mapoly0186s0021.1.p									
33007574	Mapoly0187s0001	Mapoly0187s0001.1	Mapoly0187s0001.1.p	PF00380	PTHR21569,PTHR21569:SF1	KOG1753		K02996	GO:0006412,GO:0005840,GO:0003735	AT3G49080.1		Ribosomal protein S5 domain 2-like superfamily protein
33007562	Mapoly0187s0002	Mapoly0187s0002.1	Mapoly0187s0002.1.p	PF05189,PF01137	PTHR11096,PTHR11096:SF1	KOG3980	6.5.1.4	K11108	GO:0006396	AT5G22100.1		RNA cyclase family protein
33007579	Mapoly0187s0003	Mapoly0187s0003.1	Mapoly0187s0003.1.p	PF13508,PF00439	PTHR22880,PTHR22880:SF137		2.3.1.48	K06062	GO:0008080,GO:0005515	AT3G54610.1	BGT,GCN5,HAC3,HAG01,HAG1,HAT1	histone acetyltransferase of the GNAT family 1
33007577	Mapoly0187s0004	Mapoly0187s0004.1	Mapoly0187s0004.1.p	PF00076	PTHR15241	KOG0114,KOG0107		K12897	GO:0003676	AT4G35785.2		RNA-binding (RRM/RBD/RNP motifs) family protein
33007578	Mapoly0187s0004	Mapoly0187s0004.2	Mapoly0187s0004.2.p	PF00076	PTHR15241	KOG0107,KOG0114		K12897	GO:0003676	AT4G35785.2		RNA-binding (RRM/RBD/RNP motifs) family protein
33007560	Mapoly0187s0005	Mapoly0187s0005.1	Mapoly0187s0005.1.p									
33007566	Mapoly0187s0006	Mapoly0187s0006.1	Mapoly0187s0006.1.p	PF14531	PTHR23257,PTHR23257:SF521	KOG0192	2.7.12.1			AT3G27560.1	ATN1	Protein kinase superfamily protein
33007563	Mapoly0187s0007	Mapoly0187s0007.1	Mapoly0187s0007.1.p	PF03810,PF08389	PTHR12363,PTHR12363:SF32	KOG2081		K15436	GO:0008536,GO:0006886	AT5G62600.1		ARM repeat superfamily protein
33007564	Mapoly0187s0007	Mapoly0187s0007.2	Mapoly0187s0007.2.p	PF08389	PTHR12363,PTHR12363:SF32	KOG2081				AT5G62600.1		ARM repeat superfamily protein
33007565	Mapoly0187s0008	Mapoly0187s0008.1	Mapoly0187s0008.1.p									
33007561	Mapoly0187s0009	Mapoly0187s0009.1	Mapoly0187s0009.1.p									
33007569	Mapoly0187s0010	Mapoly0187s0010.1	Mapoly0187s0010.1.p									
33007572	Mapoly0187s0011	Mapoly0187s0011.1	Mapoly0187s0011.1.p	PF00169,PF01237	PTHR10972	KOG2209				AT4G22540.1	ORP2A	OSBP(oxysterol binding protein)-related protein 2A
33007576	Mapoly0187s0012	Mapoly0187s0012.1	Mapoly0187s0012.1.p	PF13639	PTHR14155,PTHR14155:SF71	KOG1493			GO:0008270,GO:0005515	AT3G61550.1		RING/U-box superfamily protein
33007580	Mapoly0187s0013	Mapoly0187s0013.1	Mapoly0187s0013.1.p	PF05739,PF14523	PTHR19957,PTHR19957:SF120	KOG0811		K08488	GO:0005515	AT5G46860.1	ATSYP22,ATVAM3,SGR3,SYP22,VAM3	Syntaxin/t-SNARE family protein
33007582	Mapoly0187s0013	Mapoly0187s0013.2	Mapoly0187s0013.2.p	PF05739,PF14523	PTHR19957,PTHR19957:SF120	KOG0811		K08488	GO:0005515	AT5G46860.1	ATSYP22,ATVAM3,SGR3,SYP22,VAM3	Syntaxin/t-SNARE family protein
